id,name,code,parent_id/id,cpms,yqyt,pmjl,gllb
medical_device_category_22-04-02,化学发光免疫分析仪器,22-04-02,__import__.medical_device_category_22-04,通常由加样模块、反应模块、光学检测模块（光电倍增管）、数据处理模块、温育温控模块和清洗分离模块等中的一种或几种组成。原理一般为将化学发光反应发出的光信号转变为数字信号，由数据处理系统经过计算得出浓度值。,与适配试剂配合使用，用于人体样本中待测物的定性和/或定量分析。,全自动化学发光免疫分析仪、全自动电化学发光免疫分析仪、全自动化学发光测定仪、化学发光免疫分析仪,Ⅱ
medical_device_category_22-04-03,荧光免疫分析仪器,22-04-03,__import__.medical_device_category_22-04,通常由加样模块、反应模块、光学检测模块（荧光）、数据处理模块、温育温控模块、清洗分离模块等中的一种或几种组成。原理一般为将荧光信号转变为数字信号，由数据处理系统经过计算得出浓度值。,与适配试剂配合使用，用于人体样本中待测物的定性和/或定量分析。,荧光免疫分析仪、干式荧光免疫分析仪、时间分辨免疫荧光分析仪、全自动荧光免疫分析仪,Ⅱ
medical_device_category_22-04-04,免疫层析分析仪器,22-04-04,__import__.medical_device_category_22-04,通常由光电检测模块、机械扫描控制模块、控制主板模块、信息采集模块等组成。原理一般为通过传感器将检测试剂卡的反射率信号转为光电信号，通过校准信息将光电信号转为相应的浓度值或阈值，对待测物进行分析。,与适配试剂配合使用，用于人体样本中待测物的定性和/或定量分析。,免疫层析分析仪、金标免疫层析分析仪、胶体金免疫层析试条检测仪、金标斑点法定量读数仪、心脏标志物检测仪、金标测试仪、早孕/排卵试纸阅读仪,Ⅱ
medical_device_category_22-04-05,免疫印迹仪器,22-04-05,__import__.medical_device_category_22-04,通常由蠕动泵模块、加样模块、温控模块、检测分析模块等组成。原理一般为直接在膜上进行抗原抗体反应后显色、拍照或扫描分析。,与适配试剂配合使用，用于人体样本中待测物的定性和/或定量分析。,全自动蛋白印迹仪、全自动免疫印迹仪、胎儿纤维连接蛋白分析仪、过敏源IgE抗体检测仪、全自动过敏原IgE抗体分析仪、免疫印迹分析仪,Ⅱ
medical_device_category_22-04-06,免疫散射浊度分析仪器,22-04-06,__import__.medical_device_category_22-04,通常由光学模块、检测模块、计算机系统等组成。原理一般为散射光比浊法。,与适配试剂配合使用，用于人体样本中待测物的定性和/或定量分析。,特定蛋白分析仪、C反应蛋白分析仪、免疫浊度分析仪、便携式蛋白检测仪、散射比浊分析仪、全自动散射比浊分析仪、全自动蛋白分析仪、全自动化学比浊测定仪,Ⅱ
medical_device_category_22-04-07,免疫分析一体机,22-04-07,__import__.medical_device_category_22-04,通常由加样模块、反应模块、光学模块、信号检测模块、计算机系统、温育温控模块和清洗分离模块等中的一种或几种组成。并由两种或两种以上检测原理的分析模块组成。,与适配试剂配合使用，用于人体样本中待测物的定性和/或定量分析。,全自动化学发光酶免分析仪、多元磁珠荧光酶标分析仪、全自动双标记荧光阅读仪,Ⅱ
medical_device_category_22-04-08,间接免疫荧光分析仪器,22-04-08,__import__.medical_device_category_22-04,通常由荧光显微镜模块和软件模块组成。,用于采集、分析、存储和显示间接免疫荧光载片的数字图像，提供核型及滴度判读建议。,全自动间接免疫荧光法分析仪、全自动间接免疫荧光判读系统,Ⅱ
medical_device_category_22-04-09,生化免疫分析仪器,22-04-09,__import__.medical_device_category_22-04,通常由生化分析模块和免疫分析模块组成。,与适配试剂配合使用，用于人体样本中待测物的定性和/或定量分析。,模块化生化免疫分析系统、全自动生化免疫分析仪,Ⅱ
medical_device_category_22-05-01,基因测序仪器,22-05-01,__import__.medical_device_category_22-05,通常由移液模块、检测模块、数据处理模块、显示控制模块等组成。原理一般为大规模平行并列测序、单分子测序等。,与适配试剂配合使用，用于对样本中DNA或RNA分析，检测基因数量和序列的变化。,基因测序仪、基因测序系统,Ⅲ
medical_device_category_22-05-02,sanger测序仪器,22-05-02,__import__.medical_device_category_22-05,通常由毛细管电泳仪、毛细管阵列及高分子分离胶、计算机工作站及液晶显示器和嵌入式的软件组成。原理一般sanger测序法。,与适配试剂配合使用，用于对样本中DNA或RNA分析，检测基因序列的变化。,sanger测序仪器,Ⅱ
medical_device_category_22-05-03,1 核酸扩增分析仪器,22-05-03,__import__.medical_device_category_22-05,通常由控制部件、热盖部件、热循环部件、光电部件、传动部件、嵌入式软件和分析软件、电源部件等组成。原理一般为利用温度控制，为核酸的体外扩增提供适宜环境，采集和分析扩增过程中产生的光、电信号。,与适配试剂配合使用，用于样本基因的核酸体外扩增与分析。,核酸扩增检测分析仪、实时荧光定量PCR分析仪、全自动PCR分析系统、全自动荧光PCR分析仪、全自动核酸检测分析系统、实时定量PCR仪、恒温核酸扩增分析仪、实时荧光PCR分析仪、恒温扩增微流控芯片核酸分析仪,Ⅲ
medical_device_category_22-05-03,2 核酸扩增分析仪器,22-05-03,__import__.medical_device_category_22-05,通常由样本核酸分配体系或模块、扩增模块、信号采集分析模块、软件、电源部件等组成。样本核酸分配体系或模块采用的原理主要为通过微流控芯片或形成微小液滴的方式达到模板单分子分配，从而进行单独、平行的 PCR 反应。扩增模块原理则和核酸扩增仪器一致。信号采集分析模块原理一般为通过采集荧光信号的有无判定单个反应体系中模板分子的存在，进行检测分析。,与适配试剂配合使用，用于样本的核酸体外扩增与分析。,数字PCR分析系统、数字PCR芯片阅读系统、数字PCR仪,Ⅲ
medical_device_category_22-05-04,核酸扩增仪器,22-05-04,__import__.medical_device_category_22-05,通常由控制部件、热盖部件、热循环部件、光电部件、传动部件、嵌入式软件和电源部件组成。原理一般为利用温度控制，为核酸的体外扩增提供适宜环境。,与适配试剂配合使用，用于样本基因的核酸体外扩增。,基因扩增仪、基因扩增热循环仪、PCR扩增仪、恒温核酸扩增仪、基因测序文库制备仪,Ⅱ
medical_device_category_22-05-05,核酸分子杂交仪器,22-05-05,__import__.medical_device_category_22-05,通常由控温模块和控制面板模块等组成。原理一般为碱基互补原则。,用于核酸分子的杂交。,核酸分子杂交仪、全自动核酸分子杂交仪、恒温杂交仪,Ⅱ
medical_device_category_22-06-01,微生物比浊仪器,22-06-01,__import__.medical_device_category_22-06,通常由光源模块、光电检测器模块、校准模块等组成。原理一般为浊度法。,用于测量微生物悬液的光密度，按麦氏浊度确定微生物的接种浓度等。,微生物比浊仪、细菌比浊仪、麦氏比浊计,Ⅰ
medical_device_category_22-06-02,微生物培养监测仪器,22-06-02,__import__.medical_device_category_22-06,通常由孵育模块、检测模块、控制/报警模块、显示模块、随机软件模块等组成。还可包括空气过滤、条码扫描等，原理一般为通过测量光散射，光密度，电阻抗，压力感应，产色（二氧化碳）或是通过细菌直接计数的变化来确定细菌悬浮在液体培养基的浓度。,用于临床培养、检测血液和体液等标本中需氧菌、厌氧菌、真菌和分枝杆菌等。,微生物培养监测仪、血液微生物培养监测仪,Ⅱ
medical_device_category_22-06-03,微生物药敏培养监测仪器,22-06-03,__import__.medical_device_category_22-06,通常由孵育模块、检测模块、控制/报警模块、显示模块、随机软件模块等组成，还可包括空气过滤、条码扫描等。原理一般为通过测量光散射，光密度，电阻抗，压力感应和产色（二氧化碳）或是细菌直接计数的变化来确定细菌悬浮在液体培养基的浓度，以判断培养结果（阴性或是阳性）。通过监测添加抗生素的培养瓶中细菌的生长状况，实现微生物药敏检测。,用于临床培养血液和体液等标本中需氧菌、厌氧菌、真菌和分枝杆菌等。同时用于细菌、真菌和分枝杆菌的药敏检测。,微生物药敏培养监测仪、分枝杆菌培养监测药敏分析仪、分枝杆菌培养监测仪,Ⅱ
medical_device_category_22-06-04,微生物鉴定仪器（非质谱）,22-06-04,__import__.medical_device_category_22-06,通常由主机模块、随机软件模块、条码阅读器模块等组成。原理一般为通过形态学、生长、生理学及临床化学的手段鉴定从生物样本（如：血液、尿液、脑脊液、唾液或粪便）中分离出的传染性和/或病原性的微生物。,用于鉴定临床样本中分离出的微生物类别。,微生物鉴定仪,Ⅱ
medical_device_category_22-06-05,微生物质谱鉴定仪器,22-06-05,__import__.medical_device_category_22-06,通常可包括样本板、质谱仪主机（基质辅助激光解吸电离离子源和飞行时间质量检测器、可选反射器的垂直离子飞行管）、包含临床常见或重要菌种的质谱指纹图谱数据库在内的软件等组成。原理一般利用基质辅助激光解吸电离飞行时间质谱系统采集临床病原微生物样本核糖体蛋白的指纹图谱，并与数据库中的菌种指纹图进行比对，从而给出鉴定信息。,用于对临床分离出的微生物（细菌、真菌和分枝杆菌）进行鉴定。,微生物质谱鉴定仪,Ⅱ
medical_device_category_22-06-06,微生物鉴定药敏分析仪器,22-06-06,__import__.medical_device_category_22-06,通常由自动接种器模块、孵育模块、鉴定模块、药敏分析模块、计算机模块、条码阅读器模块、随机软件模块等一种或几种组成。原理一般为通过形态学、生长、生理学及临床化学的手段鉴定从生物样本（如：血液、尿液、脑脊液、唾液或粪便）中分离出的传染性和/或病原性微生物。药敏部分：通过与含不同浓度抗菌剂的试剂配合使用，来确定从临床样本分离出的细菌病原体的药物敏感性。,用于对临床分离出的微生物鉴定和/或药敏分析。,微生物鉴定药敏分析仪、微生物药敏分析仪,Ⅱ
medical_device_category_22-06-07,细菌内毒素/真菌葡聚糖检测仪器,22-06-07,__import__.medical_device_category_22-06,通常由光道模块、自动恒温器模块和控温模块组成。原理一般为凝胶法、光度法等。,用于细菌内毒素和/或（1，3）-β-D葡聚糖的检测,细菌内毒素检测仪、细菌内毒素/真菌葡聚糖检测仪,Ⅱ
